conveyorID,belt_speed [m/s],load_weight [kg],motor_current [A],belt_tension [N],belt_alignment_offset [mm],pulley_rotation_speed [RPM],ambient_temperature [°C],failure_type
1841,1.33,402.88,18.06,401.44,0.56,79.8,23.94,1
1842,1.58,421.6,18.43,410.8,0.81,94.8,27.44,2
1843,1.42,352.62,17.05,376.31,0.9,85.2,29.47,2
1844,1.58,186.76,13.74,293.38,0.01,94.8,25.57,3
1845,1.52,221.01,14.42,310.5,0.38,91.2,25.78,2
1846,1.45,435.54,18.71,417.77,0.91,87.0,24.5,1
1847,1.46,189.53,13.79,294.76,-0.88,87.6,28.41,0
1848,1.45,317.89,16.36,358.94,-0.21,87.0,27.08,2
1849,1.56,234.55,14.69,317.27,0.08,93.6,26.75,0
1850,1.43,243.5,14.87,321.75,-0.07,85.8,23.28,2
1851,1.47,483.41,19.67,441.71,-0.32,88.2,21.96,5
1852,1.44,333.38,16.67,366.69,0.04,86.4,24.29,5
1853,1.44,356.11,17.12,378.06,0.28,86.4,27.76,3
1854,1.57,277.57,15.55,338.78,-0.24,94.2,24.92,2
1855,1.62,275.12,15.5,337.56,-0.71,97.2,26.56,2
1856,1.47,348.37,16.97,374.18,-0.85,88.2,26.73,2
1857,1.52,381.86,17.64,390.93,-1.11,91.2,25.49,2
1858,1.6,389.32,17.79,394.66,-0.52,96.0,29.26,4
1859,1.58,317.2,16.34,358.6,-0.4,94.8,27.65,5
1860,1.45,464.92,19.3,432.46,-0.07,87.0,22.98,0
1861,1.58,355.92,17.12,377.96,-0.74,94.8,25.58,4
1862,1.51,399.86,18.0,399.93,0.3,90.6,25.57,4
1863,1.37,431.07,18.62,415.54,0.21,82.2,21.87,2
1864,1.46,160.07,13.2,280.03,0.57,87.6,26.53,1
1865,1.41,278.59,15.57,339.29,0.29,84.6,21.32,2
1866,1.56,254.44,15.09,327.22,-0.7,93.6,24.62,2
1867,1.57,119.97,12.4,259.98,0.12,94.2,25.15,3
1868,1.6,120.43,12.41,260.22,-0.04,96.0,25.21,5
1869,1.48,273.94,15.48,336.97,0.25,88.8,25.0,1
1870,1.45,443.1,18.86,421.55,0.13,87.0,23.19,5
1871,1.47,126.98,12.54,263.49,-0.41,88.2,25.21,4
1872,1.5,107.44,12.15,253.72,-0.05,90.0,25.85,0
1873,1.43,281.1,15.62,340.55,-0.88,85.8,24.48,2
1874,1.53,166.1,13.32,283.05,0.65,91.8,22.97,4
1875,1.59,214.06,14.28,307.03,0.26,95.4,25.79,3
1876,1.33,271.06,15.42,335.53,-0.95,79.8,24.91,4
1877,1.58,447.39,18.95,423.7,0.29,94.8,22.95,5
1878,1.59,141.23,12.82,270.62,-0.48,95.4,23.57,3
1879,1.38,170.86,13.42,285.43,0.18,82.8,25.35,3
1880,1.92,173.49,13.47,286.74,-0.36,115.2,25.05,4
1881,1.59,222.72,14.45,311.36,0.02,95.4,23.45,4
1882,1.53,484.65,19.69,442.32,-0.75,91.8,23.72,5
1883,1.35,135.39,12.71,267.7,-0.23,81.0,24.7,1
1884,1.52,254.42,15.09,327.21,0.13,91.2,23.27,1
1885,1.51,485.95,19.72,442.98,0.23,90.6,24.65,2
1886,1.55,219.95,14.4,309.98,0.05,93.0,24.43,0
1887,1.45,118.4,12.37,259.2,-0.17,87.0,21.89,4
1888,1.4,138.61,12.77,269.3,-0.28,84.0,28.25,1
1889,1.39,497.81,19.96,448.9,0.38,83.4,24.83,5
1890,1.52,241.3,14.83,320.65,-1.39,91.2,23.56,1
1891,1.42,497.9,19.96,448.95,0.64,85.2,27.42,2
1892,1.53,334.97,16.7,367.48,-0.25,91.8,26.42,4
1893,1.66,399.36,17.99,399.68,0.19,99.6,27.37,5
1894,1.34,283.11,15.66,341.56,-0.04,80.4,22.17,0
1895,1.47,432.93,18.66,416.46,-0.11,88.2,24.31,0
1896,1.72,269.11,15.38,334.56,0.35,103.2,22.92,1
1897,1.54,323.31,16.47,361.66,-0.96,92.4,25.88,0
1898,1.68,218.77,14.38,309.38,-0.71,100.8,21.19,2
1899,1.52,411.14,18.22,405.57,0.08,91.2,22.7,0
1900,1.66,331.6,16.63,365.8,-0.18,99.6,23.66,2
1901,1.6,391.81,17.84,395.9,0.26,96.0,25.8,5
1902,1.61,385.16,17.7,392.58,0.18,96.6,22.9,4
1903,1.39,291.12,15.82,345.56,0.07,83.4,24.76,4
1904,1.64,204.67,14.09,302.33,0.45,98.4,25.2,3
1905,1.51,291.96,15.84,345.98,-0.05,90.6,23.68,2
1906,1.45,206.92,14.14,303.46,-1.46,87.0,28.62,5
1907,1.58,203.46,14.07,301.73,0.08,94.8,24.58,3
1908,1.44,452.45,19.05,426.22,-1.03,86.4,22.77,3
1909,1.39,400.4,18.01,400.2,0.36,83.4,26.27,1
1910,1.51,192.46,13.85,296.23,0.58,90.6,24.69,0
1911,1.6,434.81,18.7,417.4,-0.35,96.0,25.12,2
1912,1.47,163.72,13.27,281.86,-0.62,88.2,27.74,3
1913,1.56,402.5,18.05,401.25,0.58,93.6,20.82,3
1914,1.64,483.67,19.67,441.84,-0.35,98.4,25.76,1
1915,1.5,329.33,16.59,364.66,0.08,90.0,25.09,5
1916,1.49,406.24,18.12,403.12,-0.25,89.4,26.19,1
1917,1.43,462.04,19.24,431.02,-0.96,85.8,25.21,4
1918,1.44,236.81,14.74,318.4,-0.65,86.4,24.44,4
1919,1.49,174.82,13.5,287.41,0.55,89.4,25.84,3
1920,1.25,196.68,13.93,298.34,0.3,75.0,25.83,4
1921,1.52,443.45,18.87,421.72,0.25,91.2,26.98,3
1922,1.68,257.81,15.16,328.9,0.23,100.8,24.55,2
1923,1.51,252.29,15.05,326.14,0.37,90.6,23.93,0
1924,1.5,142.54,12.85,271.27,-0.12,90.0,25.54,3
1925,1.43,145.35,12.91,272.68,0.19,85.8,25.28,5
1926,1.56,325.91,16.52,362.96,0.41,93.6,22.43,3
1927,1.47,117.42,12.35,258.71,0.44,88.2,23.24,2
1928,1.69,179.98,13.6,289.99,-0.29,101.4,24.46,5
1929,1.55,247.82,14.96,323.91,0.15,93.0,25.57,2
1930,1.56,479.72,19.59,439.86,0.08,93.6,26.0,4
1931,1.54,357.86,17.16,378.93,0.7,92.4,24.98,0
1932,1.46,131.14,12.62,265.57,0.71,87.6,23.74,3
1933,1.24,328.33,16.57,364.16,0.49,74.4,25.92,5
1934,1.45,407.17,18.14,403.58,0.39,87.0,25.21,3
1935,1.57,223.77,14.48,311.88,0.26,94.2,26.14,0
1936,1.31,459.26,19.19,429.63,0.23,78.6,24.41,1
1937,1.54,371.44,17.43,385.72,-0.59,92.4,24.36,5
1938,1.54,356.26,17.13,378.13,0.34,92.4,23.31,1
1939,1.56,333.94,16.68,366.97,-0.59,93.6,26.62,0
1940,1.52,336.23,16.72,368.12,0.44,91.2,29.79,4
1941,1.52,484.74,19.69,442.37,0.66,91.2,24.45,1
1942,1.46,394.28,17.89,397.14,0.01,87.6,23.83,0
1943,1.62,201.49,14.03,300.74,0.06,97.2,27.58,4
1944,1.36,131.03,12.62,265.52,-0.78,81.6,24.93,5
1945,1.39,343.5,16.87,371.75,-0.65,83.4,24.28,4
1946,1.4,421.67,18.43,410.84,-0.53,84.0,24.76,3
1947,1.41,400.31,18.01,400.16,-0.47,84.6,23.71,5
1948,1.57,361.98,17.24,380.99,-0.68,94.2,21.16,5
1949,1.47,277.38,15.55,338.69,-0.22,88.2,26.36,0
1950,1.58,353.76,17.08,376.88,0.25,94.8,25.08,3
1951,1.37,103.51,12.07,251.76,-0.05,82.2,23.06,4
1952,1.45,139.9,12.8,269.95,0.03,87.0,21.69,1
1953,1.42,412.65,18.25,406.32,0.45,85.2,23.9,3
1954,1.5,324.37,16.49,362.18,0.47,90.0,24.35,3
1955,1.52,281.75,15.64,340.88,0.52,91.2,27.09,3
1956,1.52,332.75,16.66,366.38,-0.76,91.2,23.07,1
1957,1.43,104.15,12.08,252.08,0.37,85.8,25.41,5
1958,1.63,388.6,17.77,394.3,-0.53,97.8,27.41,1
1959,1.47,421.19,18.42,410.6,0.15,88.2,25.79,5
1960,1.58,274.4,15.49,337.2,-0.12,94.8,24.23,0
1961,1.67,104.06,12.08,252.03,0.26,100.2,26.41,2
1962,1.63,473.04,19.46,436.52,-0.38,97.8,26.4,3
1963,1.37,448.11,18.96,424.06,-0.68,82.2,26.0,1
1964,1.67,469.09,19.38,434.54,0.21,100.2,23.25,3
1965,1.48,499.44,19.99,449.72,-1.07,88.8,27.13,3
1966,1.57,420.55,18.41,410.28,-0.85,94.2,23.95,5
1967,1.51,369.55,17.39,384.78,0.13,90.6,22.96,5
1968,1.5,444.71,18.89,422.36,-0.47,90.0,25.7,5
1969,1.51,408.7,18.17,404.35,0.73,90.6,25.01,4
1970,1.55,497.78,19.96,448.89,-0.78,93.0,26.98,2
1971,1.58,380.54,17.61,390.27,0.01,94.8,23.55,4
1972,1.41,105.52,12.11,252.76,1.22,84.6,26.04,5
1973,1.33,280.25,15.6,340.12,-0.0,79.8,23.44,0
1974,1.45,178.55,13.57,289.27,0.07,87.0,23.25,0
1975,1.36,463.0,19.26,431.5,0.19,81.6,26.9,3
1976,1.4,459.92,19.2,429.96,0.25,84.0,26.96,5
1977,1.61,333.15,16.66,366.58,-0.28,96.6,26.74,1
1978,1.56,230.32,14.61,315.16,-0.01,93.6,29.07,2
1979,1.42,341.61,16.83,370.8,0.63,85.2,27.33,3
1980,1.43,370.72,17.41,385.36,0.93,85.8,23.43,2
1981,1.44,274.21,15.48,337.1,0.77,86.4,27.79,2
1982,1.45,308.94,16.18,354.47,-0.35,87.0,23.55,4
1983,1.47,239.79,14.8,319.9,0.83,88.2,27.25,5
1984,1.51,403.09,18.06,401.54,0.23,90.6,23.91,3
1985,1.59,457.07,19.14,428.54,-0.59,95.4,22.64,1
1986,1.47,123.55,12.47,261.77,-0.27,88.2,26.26,1
1987,1.31,352.04,17.04,376.02,0.81,78.6,25.03,5
1988,1.5,229.5,14.59,314.75,0.44,90.0,26.76,2
1989,1.48,329.63,16.59,364.82,-0.6,88.8,26.52,0
1990,1.44,246.71,14.93,323.36,0.17,86.4,23.27,3
1991,1.58,447.26,18.95,423.63,-0.43,94.8,24.8,4
1992,1.3,266.92,15.34,333.46,-0.15,78.0,25.78,1
1993,1.38,159.36,13.19,279.68,0.35,82.8,24.51,3
1994,1.41,247.69,14.95,323.85,-0.5,84.6,23.16,5
1995,1.65,486.05,19.72,443.02,-0.61,99.0,22.94,0
1996,1.4,373.31,17.47,386.66,-0.13,84.0,28.34,5
1997,1.45,364.24,17.28,382.12,-1.09,87.0,22.06,4
1998,1.54,209.51,14.19,304.76,0.31,92.4,25.12,5
1999,1.5,113.7,12.27,256.85,0.36,90.0,23.26,3
2000,1.27,118.54,12.37,259.27,0.44,76.2,21.9,5
2001,1.5,369.86,17.4,384.93,0.29,90.0,26.61,4
2002,1.44,239.71,14.79,319.86,-0.73,86.4,21.68,1
2003,1.53,416.96,18.34,408.48,0.17,91.8,27.42,2
2004,1.58,121.21,12.42,260.6,0.63,94.8,24.62,3
2005,1.51,410.79,18.22,405.4,0.04,90.6,25.6,4
2006,1.42,443.69,18.87,421.84,-0.08,85.2,26.3,0
2007,1.25,349.52,16.99,374.76,-0.05,75.0,25.28,1
2008,1.52,365.75,17.32,382.88,0.11,91.2,23.66,4
2009,1.55,314.08,16.28,357.04,-0.23,93.0,25.18,4
2010,1.52,300.86,16.02,350.43,0.02,91.2,26.36,0
2011,1.33,186.69,13.73,293.35,-0.23,79.8,25.87,4
2012,1.42,357.95,17.16,378.98,-0.32,85.2,24.55,1
2013,1.32,112.73,12.25,256.36,0.13,79.2,25.57,1
2014,1.5,170.04,13.4,285.02,0.48,90.0,26.02,2
2015,1.42,296.19,15.92,348.1,0.79,85.2,27.76,5
2016,1.52,222.47,14.45,311.24,-0.4,91.2,22.46,1
2017,1.43,217.48,14.35,308.74,1.09,85.8,21.24,5
2018,1.35,312.57,16.25,356.28,0.86,81.0,23.74,0
2019,1.36,237.98,14.76,318.99,-0.65,81.6,27.02,1
2020,1.55,222.19,14.44,311.1,-0.6,93.0,26.54,3
2021,1.55,145.07,12.9,272.53,-0.59,93.0,24.95,4
2022,1.45,166.37,13.33,283.18,-0.03,87.0,25.75,1
2023,1.35,356.58,17.13,378.29,0.51,81.0,25.74,3
2024,1.4,113.39,12.27,256.7,-0.5,84.0,26.54,4
2025,1.53,383.84,17.68,391.92,-0.09,91.8,25.54,2
2026,1.44,387.91,17.76,393.96,-0.28,86.4,23.56,5
2027,1.4,119.36,12.39,259.68,-0.66,84.0,27.07,5
2028,1.58,207.21,14.14,303.6,-0.92,94.8,24.68,4
2029,1.51,372.64,17.45,386.32,0.12,90.6,26.15,1
2030,1.4,115.47,12.31,257.74,-0.14,84.0,24.73,3
2031,1.34,202.15,14.04,301.08,-0.27,80.4,27.02,4
2032,1.65,163.05,13.26,281.52,-0.62,99.0,24.29,0
2033,1.55,424.11,18.48,412.06,-0.4,93.0,19.53,2
2034,1.4,121.48,12.43,260.74,0.06,84.0,23.48,0
2035,1.51,398.38,17.97,399.19,0.21,90.6,25.07,5
2036,1.46,492.34,19.85,446.17,-0.37,87.6,22.04,0
2037,1.35,378.31,17.57,389.16,-0.63,81.0,17.75,0
2038,1.49,455.08,19.1,427.54,-0.25,89.4,26.67,5
2039,1.45,455.56,19.11,427.78,-0.32,87.0,24.47,2
2040,1.51,187.93,13.76,293.97,-0.11,90.6,25.84,3
2041,1.4,339.04,16.78,369.52,0.11,84.0,25.1,4
2042,1.52,102.44,12.05,251.22,0.06,91.2,27.04,0
2043,1.51,130.42,12.61,265.21,0.77,90.6,19.56,2
2044,1.56,204.81,14.1,302.4,0.29,93.6,25.71,4
2045,1.43,388.38,17.77,394.19,-0.14,85.8,25.86,0
2046,1.63,181.35,13.63,290.68,0.21,97.8,23.2,3
2047,1.48,365.05,17.3,382.52,-0.33,88.8,23.57,3
2048,1.71,127.61,12.55,263.8,-0.08,102.6,30.13,0
2049,1.53,322.82,16.46,361.41,-0.28,91.8,23.49,0
2050,1.5,338.39,16.77,369.2,0.01,90.0,26.51,0
2051,1.42,388.59,17.77,394.29,0.52,85.2,24.06,5
2052,1.6,375.41,17.51,387.71,-0.61,96.0,26.59,4
2053,1.68,103.99,12.08,252.0,-0.4,100.8,25.36,5
2054,1.55,183.13,13.66,291.56,-0.27,93.0,23.86,3
2055,1.47,107.73,12.15,253.86,0.89,88.2,21.93,1
2056,1.51,370.42,17.41,385.21,0.06,90.6,24.26,4
2057,1.65,402.29,18.05,401.14,-0.16,99.0,25.57,0
2058,1.46,136.74,12.73,268.37,0.17,87.6,24.71,3
2059,1.51,283.26,15.67,341.63,-0.28,90.6,25.76,4
2060,1.45,183.67,13.67,291.83,0.23,87.0,23.54,4
2061,1.56,484.68,19.69,442.34,-0.38,93.6,26.86,3
2062,1.54,217.45,14.35,308.73,-0.19,92.4,25.99,1
2063,1.54,215.54,14.31,307.77,0.45,92.4,24.2,1
2064,1.52,193.19,13.86,296.6,-0.1,91.2,21.87,1
2065,1.47,298.53,15.97,349.26,-0.48,88.2,25.72,1
2066,1.54,146.71,12.93,273.36,0.29,92.4,25.54,2
2067,1.47,384.69,17.69,392.34,0.18,88.2,23.75,3
2068,1.34,398.82,17.98,399.41,0.29,80.4,24.93,1
2069,1.58,262.55,15.25,331.28,-0.03,94.8,22.59,3
2070,1.41,328.16,16.56,364.08,-0.08,84.6,27.62,3
2071,1.59,316.89,16.34,358.44,0.02,95.4,24.11,4
2072,1.53,473.74,19.47,436.87,-0.48,91.8,25.59,0
2073,1.57,487.54,19.75,443.77,0.08,94.2,20.71,1
2074,1.48,193.43,13.87,296.72,1.17,88.8,26.49,0
2075,1.3,205.21,14.1,302.6,0.63,78.0,25.87,1
2076,1.48,123.53,12.47,261.76,-1.13,88.8,23.42,0
2077,1.35,464.6,19.29,432.3,-0.14,81.0,24.6,4
2078,1.61,371.67,17.43,385.84,0.09,96.6,26.34,0
2079,1.55,221.55,14.43,310.77,-0.76,93.0,26.01,0
2080,1.31,282.37,15.65,341.18,-0.08,78.6,25.25,2
2081,1.56,211.95,14.24,305.98,0.96,93.6,22.2,3
2082,1.49,230.0,14.6,315.0,0.44,89.4,26.84,1
2083,1.25,422.99,18.46,411.5,-0.73,75.0,25.05,2
2084,1.43,478.97,19.58,439.48,-0.16,85.8,24.78,2
2085,1.44,155.93,13.12,277.97,0.87,86.4,23.97,2
2086,1.53,130.86,12.62,265.43,-0.2,91.8,24.68,3
2087,1.51,381.7,17.63,390.85,0.16,90.6,26.67,0
2088,1.3,197.55,13.95,298.77,-0.48,78.0,24.56,3
2089,1.59,338.63,16.77,369.32,-0.02,95.4,27.12,5
2090,1.43,494.39,19.89,447.2,-0.17,85.8,23.33,1
2091,1.54,305.88,16.12,352.94,0.32,92.4,24.91,2
2092,1.42,136.35,12.73,268.18,-0.81,85.2,29.49,5
2093,1.57,202.3,14.05,301.15,-0.41,94.2,27.5,2
2094,1.49,419.42,18.39,409.71,-0.44,89.4,25.85,0
2095,1.39,449.24,18.98,424.62,1.19,83.4,24.56,5
2096,1.38,167.96,13.36,283.98,0.17,82.8,29.27,5
2097,1.56,352.16,17.04,376.08,-0.27,93.6,26.49,0
2098,1.55,232.17,14.64,316.08,1.02,93.0,28.25,2
2099,1.45,402.03,18.04,401.02,0.41,87.0,29.67,5
2100,1.55,312.42,16.25,356.21,0.38,93.0,24.02,2
2101,1.64,414.17,18.28,407.08,0.32,98.4,26.73,1
2102,1.48,313.28,16.27,356.64,0.07,88.8,24.66,2
2103,1.37,327.81,16.56,363.9,0.61,82.2,27.01,1
2104,1.62,488.12,19.76,444.06,0.36,97.2,23.05,0
2105,1.44,441.04,18.82,420.52,0.48,86.4,23.33,5
2106,1.48,127.75,12.56,263.88,-1.01,88.8,26.85,3
2107,1.35,261.95,15.24,330.98,-0.19,81.0,25.63,0
2108,1.55,312.37,16.25,356.18,-0.35,93.0,25.36,4
2109,1.53,244.31,14.89,322.15,-0.81,91.8,23.75,4
2110,1.43,334.1,16.68,367.05,-0.41,85.8,19.93,0
2111,1.53,136.31,12.73,268.15,0.43,91.8,24.92,2
2112,1.46,160.27,13.21,280.14,-0.02,87.6,27.25,0
2113,1.43,184.49,13.69,292.24,-0.5,85.8,29.88,3
2114,1.34,134.32,12.69,267.16,0.02,80.4,25.08,5
2115,1.59,120.99,12.42,260.5,0.36,95.4,23.01,4
2116,1.51,455.52,19.11,427.76,-0.1,90.6,22.93,3
2117,1.67,405.8,18.12,402.9,0.22,100.2,24.12,5
2118,1.62,400.57,18.01,400.28,-0.03,97.2,28.13,3
2119,1.46,244.61,14.89,322.3,-0.29,87.6,23.84,3
2120,1.56,273.0,15.46,336.5,0.22,93.6,25.26,2
2121,1.41,451.07,19.02,425.54,0.19,84.6,24.61,3
2122,1.51,138.71,12.77,269.36,0.53,90.6,23.56,1
2123,1.67,327.13,16.54,363.56,0.11,100.2,21.53,4
2124,1.53,168.54,13.37,284.27,-0.61,91.8,21.62,4
2125,1.55,287.5,15.75,343.75,-0.12,93.0,24.87,0
2126,1.4,310.21,16.2,355.1,-0.27,84.0,24.38,1
2127,1.48,137.43,12.75,268.72,0.24,88.8,25.45,3
2128,1.48,493.85,19.88,446.92,-0.07,88.8,26.95,4
2129,1.56,165.52,13.31,282.76,0.15,93.6,29.32,0
2130,1.41,463.55,19.27,431.78,-0.25,84.6,25.16,1
2131,1.43,404.52,18.09,402.26,-0.44,85.8,20.13,0
2132,1.69,349.14,16.98,374.57,0.33,101.4,25.87,0
2133,1.67,401.28,18.03,400.64,-0.35,100.2,25.86,0
2134,1.6,473.61,19.47,436.8,0.52,96.0,26.48,1
2135,1.45,402.99,18.06,401.5,-0.03,87.0,28.87,4
2136,1.43,378.8,17.58,389.4,-0.31,85.8,26.73,2
2137,1.48,455.46,19.11,427.73,0.98,88.8,24.83,3
2138,1.64,178.12,13.56,289.06,0.86,98.4,24.47,5
2139,1.59,145.67,12.91,272.83,-0.1,95.4,23.82,2
2140,1.58,380.07,17.6,390.04,-0.06,94.8,29.05,5
2141,1.56,192.19,13.84,296.1,-0.74,93.6,26.28,2
2142,1.62,176.14,13.52,288.07,0.39,97.2,26.2,3
2143,1.48,373.01,17.46,386.5,0.63,88.8,26.45,5
2144,1.57,258.61,15.17,329.3,-0.06,94.2,24.29,1
2145,1.35,222.26,14.45,311.13,-0.18,81.0,26.71,3
2146,1.38,358.59,17.17,379.29,0.04,82.8,23.63,5
2147,1.46,371.72,17.43,385.86,-0.15,87.6,24.62,0
2148,1.56,103.64,12.07,251.82,-0.62,93.6,28.25,4
2149,1.46,157.88,13.16,278.94,-0.97,87.6,24.94,3
2150,1.58,248.35,14.97,324.18,0.55,94.8,26.67,2
2151,1.57,172.91,13.46,286.46,-0.34,94.2,22.53,1
2152,1.59,205.47,14.11,302.74,-0.47,95.4,25.61,3
2153,1.46,434.76,18.7,417.38,0.08,87.6,27.92,1
2154,1.59,412.88,18.26,406.44,-0.49,95.4,22.29,1
2155,1.48,342.91,16.86,371.46,-0.03,88.8,24.22,0
2156,1.54,449.32,18.99,424.66,0.1,92.4,24.24,3
2157,1.26,159.12,13.18,279.56,-0.16,75.6,24.4,2
2158,1.56,174.23,13.48,287.12,-0.28,93.6,27.06,1
2159,1.5,439.09,18.78,419.54,-0.01,90.0,22.95,2
2160,1.57,414.95,18.3,407.48,-0.04,94.2,22.44,2
2161,1.49,442.11,18.84,421.06,-0.21,89.4,26.38,1
2162,1.57,381.46,17.63,390.73,-0.09,94.2,24.1,2
2163,1.57,328.76,16.58,364.38,0.4,94.2,24.03,3
2164,1.43,111.39,12.23,255.7,0.14,85.8,26.57,4
2165,1.48,497.64,19.95,448.82,-0.11,88.8,24.01,0
2166,1.28,285.56,15.71,342.78,-0.18,76.8,24.37,5
2167,1.51,263.5,15.27,331.75,0.4,90.6,24.59,3
2168,1.48,234.0,14.68,317.0,-0.22,88.8,28.38,1
2169,1.62,155.36,13.11,277.68,-0.4,97.2,23.24,5
2170,1.53,451.52,19.03,425.76,0.14,91.8,28.16,4
2171,1.47,300.11,16.0,350.06,0.21,88.2,28.54,2
2172,1.37,151.77,13.04,275.88,-0.04,82.2,21.25,4
2173,1.57,108.8,12.18,254.4,0.58,94.2,23.88,0
2174,1.47,367.84,17.36,383.92,-0.12,88.2,27.45,5
2175,1.5,117.08,12.34,258.54,-0.62,90.0,22.68,5
2176,1.48,101.37,12.03,250.68,0.08,88.8,26.04,5
2177,1.44,181.24,13.62,290.62,-0.95,86.4,23.78,0
2178,1.54,335.15,16.7,367.58,0.7,92.4,26.15,2
2179,1.62,431.02,18.62,415.51,0.78,97.2,24.97,5
2180,1.43,264.2,15.28,332.1,0.15,85.8,20.47,0
2181,1.51,430.54,18.61,415.27,-0.66,90.6,24.35,1
2182,1.55,393.48,17.87,396.74,-0.3,93.0,27.12,5
2183,1.46,376.12,17.52,388.06,0.33,87.6,28.84,5
2184,1.6,294.47,15.89,347.24,0.72,96.0,26.99,4
2185,1.56,489.82,19.8,444.91,-0.02,93.6,24.56,0
2186,1.51,275.21,15.5,337.6,-0.3,90.6,25.59,5
2187,1.49,458.57,19.17,429.28,0.19,89.4,24.85,3
2188,1.44,415.85,18.32,407.92,-0.69,86.4,25.78,2
2189,1.4,480.42,19.61,440.21,0.22,84.0,25.9,3
2190,1.57,323.78,16.48,361.89,-0.07,94.2,26.72,4
2191,1.47,169.06,13.38,284.53,-0.05,88.2,22.09,3
2192,1.56,441.06,18.82,420.53,-0.01,93.6,24.62,3
2193,1.38,490.51,19.81,445.26,-0.14,82.8,23.75,0
2194,1.45,281.01,15.62,340.5,-1.13,87.0,22.3,2
2195,1.68,204.1,14.08,302.05,0.27,100.8,24.76,3
2196,1.61,216.95,14.34,308.48,0.72,96.6,25.81,4
2197,1.52,292.49,15.85,346.24,-0.3,91.2,23.61,4
2198,1.6,106.57,12.13,253.28,0.3,96.0,25.3,4
2199,1.56,427.73,18.55,413.86,-0.54,93.6,28.15,0
2200,1.6,125.26,12.51,262.63,0.24,96.0,20.33,3
2201,1.47,226.96,14.54,313.48,-0.04,88.2,25.18,0
2202,1.29,360.58,17.21,380.29,-0.58,77.4,26.3,1
2203,1.46,352.11,17.04,376.06,-0.08,87.6,26.05,3
2204,1.5,273.11,15.46,336.56,-0.77,90.0,24.12,2
2205,1.49,383.39,17.67,391.7,0.05,89.4,26.47,0
2206,1.62,361.16,17.22,380.58,-1.38,97.2,24.85,2
2207,1.44,445.62,18.91,422.81,-0.73,86.4,24.31,4
2208,1.52,195.28,13.91,297.64,-0.04,91.2,25.93,4
2209,1.38,131.42,12.63,265.71,0.44,82.8,22.78,3
2210,1.6,486.12,19.72,443.06,-0.22,96.0,15.76,2
2211,1.38,399.81,18.0,399.9,-0.29,82.8,23.73,1
2212,1.64,273.4,15.47,336.7,0.9,98.4,24.52,2
2213,1.58,496.89,19.94,448.44,0.41,94.8,26.33,3
2214,1.37,224.92,14.5,312.46,-0.1,82.2,24.68,5
2215,1.57,305.4,16.11,352.7,0.37,94.2,23.32,3
2216,1.68,170.61,13.41,285.3,-0.19,100.8,23.63,5
2217,1.48,301.24,16.02,350.62,0.88,88.8,25.49,1
2218,1.58,395.52,17.91,397.76,0.67,94.8,26.3,3
2219,1.5,185.91,13.72,292.96,0.07,90.0,25.51,2
2220,1.54,185.16,13.7,292.58,0.56,92.4,25.0,4
2221,1.59,476.91,19.54,438.46,0.76,95.4,26.82,0
2222,1.67,299.29,15.99,349.64,0.39,100.2,24.01,1
2223,1.76,252.26,15.05,326.13,-0.36,105.6,24.95,4
2224,1.38,310.19,16.2,355.1,0.16,82.8,21.91,5
2225,1.41,328.79,16.58,364.4,-0.08,84.6,27.37,3
2226,1.49,246.24,14.92,323.12,-0.44,89.4,25.5,2
2227,1.54,219.71,14.39,309.86,-0.85,92.4,21.98,1
2228,1.44,385.79,17.72,392.9,0.37,86.4,23.22,5
2229,1.64,376.02,17.52,388.01,0.2,98.4,22.82,3
2230,1.39,335.86,16.72,367.93,0.98,83.4,23.03,3
2231,1.34,380.86,17.62,390.43,-0.04,80.4,28.72,0
2232,1.53,209.05,14.18,304.52,-0.06,91.8,25.74,5
2233,1.32,309.04,16.18,354.52,0.13,79.2,24.05,2
2234,1.55,215.32,14.31,307.66,-0.14,93.0,22.36,5
2235,1.49,400.21,18.0,400.1,-0.46,89.4,24.32,5
2236,1.33,183.92,13.68,291.96,0.79,79.8,26.18,0
2237,1.44,313.06,16.26,356.53,0.65,86.4,28.68,3
2238,1.54,492.35,19.85,446.18,0.07,92.4,28.22,2
2239,1.61,230.16,14.6,315.08,-0.68,96.6,27.85,2
2240,1.59,262.79,15.26,331.4,0.25,95.4,25.4,1
2241,1.45,265.6,15.31,332.8,-0.1,87.0,25.88,4
2242,1.5,491.5,19.83,445.75,0.66,90.0,28.06,0
2243,1.4,134.8,12.7,267.4,0.37,84.0,27.34,2
2244,1.7,447.75,18.95,423.88,0.57,102.0,25.87,3
2245,1.46,154.58,13.09,277.29,-0.76,87.6,24.54,5
2246,1.58,343.85,16.88,371.92,0.16,94.8,26.86,2
2247,1.61,395.01,17.9,397.5,-1.12,96.6,25.51,0
2248,1.41,428.72,18.57,414.36,-0.48,84.6,22.1,2
2249,1.56,214.45,14.29,307.23,0.36,93.6,24.04,0
2250,1.6,305.51,16.11,352.76,-0.09,96.0,25.33,2
2251,1.64,182.88,13.66,291.44,-0.34,98.4,28.0,0
2252,1.58,279.1,15.58,339.55,-0.43,94.8,25.34,5
2253,1.69,167.26,13.35,283.63,-0.22,101.4,28.03,3
2254,1.62,366.83,17.34,383.42,-0.57,97.2,27.37,1
2255,1.44,270.44,15.41,335.22,0.75,86.4,25.53,0
